,image_name,path,label,coor_0,coor_1,coor_2,coor_3,coor_4,coor_5,coor_6,coor_7,coor_8,coor_9,coor_10,coor_11,coor_12,coor_13,coor_14,coor_15
3003,00010901_005,images/00010901_005.png,1,0 338 29 369,0 338 233 573,0 338 469 803,0 338 673 1007,225 563 29 369,225 563 233 573,225 563 469 803,225 563 673 1007,451 788 29 369,451 788 233 573,451 788 469 803,451 788 673 1007,676 1024 29 369,676 1024 233 573,676 1024 469 803,676 1024 673 1007
3004,00026064_001,images/00026064_001.png,1,109 339 0 375,109 339 183 579,105 353 485 841,105 353 689 1024,262 492 0 375,262 492 183 579,270 518 485 841,270 518 689 1024,415 645 0 375,415 645 183 579,435 683 485 841,435 683 689 1024,568 805 0 375,568 805 183 579,600 855 485 841,600 855 689 1024
3005,00013904_002,images/00013904_002.png,1,29 319 0 401,29 319 199 605,87 294 495 793,87 294 699 997,223 513 0 401,223 513 199 605,225 432 495 793,225 432 699 997,416 707 0 401,416 707 199 605,363 571 495 793,363 571 699 997,610 909 0 401,610 909 199 605,501 715 495 793,501 715 699 997
3006,00017313_006,images/00017313_006.png,1,73 292 49 381,73 292 253 585,61 293 479 795,61 293 683 999,219 438 49 381,219 438 253 585,216 448 479 795,216 448 683 999,365 584 49 381,365 584 253 585,371 603 479 795,371 603 683 999,511 737 49 381,511 737 253 585,526 765 479 795,526 765 683 999
3007,00006642_034,images/00006642_034.png,1,0 248 0 383,0 248 199 587,0 269 479 853,0 269 683 1024,166 414 0 383,166 414 199 587,179 448 479 853,179 448 683 1024,331 580 0 383,331 580 199 587,359 628 479 853,359 628 683 1024,497 753 0 383,497 753 199 587,538 815 479 853,538 815 683 1024
3008,00008701_031,images/00008701_031.png,1,21 263 17 355,21 263 221 559,1 262 427 743,1 262 631 947,182 425 17 355,182 425 221 559,175 437 427 743,175 437 631 947,344 586 17 355,344 586 221 559,349 611 427 743,349 611 631 947,505 755 17 355,505 755 221 559,524 793 427 743,524 793 631 947
3009,00000336_000,images/00000336_000.png,1,0 234 63 385,0 234 267 589,7 309 473 741,7 309 677 945,156 390 63 385,156 390 267 589,209 511 473 741,209 511 677 945,312 546 63 385,312 546 267 589,410 712 473 741,410 712 677 945,468 709 63 385,468 709 267 589,612 923 473 741,612 923 677 945
3010,00022826_024,images/00022826_024.png,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3011,00022826_024,images/00022826_024.png,1,41 348 0 377,41 348 197 581,37 313 459 831,37 313 663 1024,246 553 0 377,246 553 197 581,221 497 459 831,221 497 663 1024,450 757 0 377,450 757 197 581,405 681 459 831,405 681 663 1024,655 971 0 377,655 971 197 581,589 873 459 831,589 873 663 1024
3012,00004521_000,images/00004521_000.png,1,87 371 0 371,87 371 193 575,89 398 533 881,89 398 737 1024,277 561 0 371,277 561 193 575,295 603 533 881,295 603 737 1024,466 751 0 371,466 751 193 575,500 809 533 881,500 809 737 1024,656 949 0 371,656 949 193 575,706 1024 533 881,706 1024 737 1024
3013,00022245_018,images/00022245_018.png,1,27 353 3 395,27 353 207 599,33 360 483 829,33 360 687 1024,244 570 3 395,244 570 207 599,251 578 483 829,251 578 687 1024,462 788 3 395,462 788 207 599,469 796 483 829,469 796 687 1024,679 1015 3 395,679 1015 207 599,687 1024 483 829,687 1024 687 1024
3014,00007090_000,images/00007090_000.png,1,0 225 35 325,0 225 239 529,0 287 465 821,0 287 669 1024,150 376 35 325,150 376 239 529,192 479 465 821,192 479 669 1024,301 526 35 325,301 526 239 529,383 671 465 821,383 671 669 1024,451 683 35 325,451 683 239 529,575 871 465 821,575 871 669 1024
3015,00003599_002,images/00003599_002.png,1,13 295 67 439,13 295 271 643,39 320 535 827,39 320 739 1024,201 483 67 439,201 483 271 643,226 508 535 827,226 508 739 1024,389 671 67 439,389 671 271 643,414 695 535 827,414 695 739 1024,577 867 67 439,577 867 271 643,601 891 535 827,601 891 739 1024
3016,00022139_004,images/00022139_004.png,1,85 335 127 407,85 335 331 611,79 356 473 709,79 356 677 913,252 502 127 407,252 502 331 611,263 540 473 709,263 540 677 913,419 669 127 407,419 669 331 611,448 724 473 709,448 724 677 913,585 843 127 407,585 843 331 611,632 917 473 709,632 917 677 913
3017,00005486_002,images/00005486_002.png,1,11 284 33 377,11 284 237 581,13 278 481 829,13 278 685 1024,193 465 33 377,193 465 237 581,189 454 481 829,189 454 685 1024,374 647 33 377,374 647 237 581,366 631 481 829,366 631 685 1024,556 837 33 377,556 837 237 581,542 815 481 829,542 815 685 1024
3018,00025825_001,images/00025825_001.png,1,0 338 7 385,0 338 211 589,3 340 475 855,3 340 679 1024,225 563 7 385,225 563 211 589,228 565 475 855,228 565 679 1024,451 788 7 385,451 788 211 589,452 789 475 855,452 789 679 1024,676 1024 7 385,676 1024 211 589,677 1024 475 855,677 1024 679 1024
3019,00017902_000,images/00017902_000.png,1,93 321 23 333,93 321 227 537,89 331 427 809,89 331 631 1013,245 473 23 333,245 473 227 537,250 492 427 809,250 492 631 1013,397 624 23 333,397 624 227 537,411 653 427 809,411 653 631 1013,548 783 23 333,548 783 227 537,572 821 427 809,572 821 631 1013
3020,00005115_001,images/00005115_001.png,1,49 349 15 357,49 349 219 561,61 339 447 771,61 339 651 975,249 548 15 357,249 548 219 561,246 524 447 771,246 524 651 975,449 748 15 357,449 748 219 561,431 709 447 771,431 709 651 975,648 957 15 357,648 957 219 561,617 903 447 771,617 903 651 975
3021,00016156_000,images/00016156_000.png,1,43 348 55 375,43 348 259 579,37 360 469 787,37 360 673 991,246 551 55 375,246 551 259 579,252 575 469 787,252 575 673 991,450 754 55 375,450 754 259 579,467 790 469 787,467 790 673 991,653 967 55 375,653 967 259 579,682 1015 469 787,682 1015 673 991
3022,00016550_013,images/00016550_013.png,1,0 274 19 411,0 274 223 615,0 286 505 853,0 286 709 1024,183 457 19 411,183 457 223 615,191 477 505 853,191 477 709 1024,366 640 19 411,366 640 223 615,381 668 505 853,381 668 709 1024,548 831 19 411,548 831 223 615,572 867 505 853,572 867 709 1024
3023,00002785_001,images/00002785_001.png,1,21 272 0 339,21 272 197 543,13 272 471 831,13 272 675 1024,189 440 0 339,189 440 197 543,185 444 471 831,185 444 675 1024,356 608 0 339,356 608 197 543,358 617 471 831,358 617 675 1024,524 783 0 339,524 783 197 543,530 797 471 831,530 797 675 1024
3024,00019730_017,images/00019730_017.png,1,99 329 67 327,99 329 271 531,79 309 481 807,79 309 685 1011,253 483 67 327,253 483 271 531,232 462 481 807,232 462 685 1011,406 636 67 327,406 636 271 531,385 615 481 807,385 615 685 1011,560 797 67 327,560 797 271 531,538 775 481 807,538 775 685 1011
3025,00025695_024,images/00025695_024.png,1,135 405 0 309,135 405 169 513,149 422 419 727,149 422 623 931,315 585 0 309,315 585 169 513,331 604 419 727,331 604 623 931,495 765 0 309,495 765 169 513,513 787 419 727,513 787 623 931,675 953 0 309,675 953 169 513,695 977 419 727,695 977 623 931
3026,00021494_025,images/00021494_025.png,1,31 222 109 395,31 222 313 599,43 295 483 779,43 295 687 983,159 350 109 395,159 350 313 599,211 463 483 779,211 463 687 983,286 478 109 395,286 478 313 599,379 631 483 779,379 631 687 983,414 611 109 395,414 611 313 599,547 807 483 779,547 807 687 983
3027,00020326_019,images/00020326_019.png,1,23 306 103 443,23 306 307 647,31 312 535 847,31 312 739 1024,212 495 103 443,212 495 307 647,218 500 535 847,218 500 739 1024,401 684 103 443,401 684 307 647,406 687 535 847,406 687 739 1024,589 881 103 443,589 881 307 647,593 883 535 847,593 883 739 1024
3028,00005722_055,images/00005722_055.png,1,7 187 31 345,7 187 235 549,29 284 433 733,29 284 637 937,127 306 31 345,127 306 235 549,199 455 433 733,199 455 637 937,246 426 31 345,246 426 235 549,370 625 433 733,370 625 637 937,366 551 31 345,366 551 235 549,540 803 433 733,540 803 637 937
3029,00011723_027,images/00011723_027.png,1,117 329 157 479,117 329 361 683,117 367 563 863,117 367 767 1024,258 470 157 479,258 470 361 683,284 534 563 863,284 534 767 1024,399 611 157 479,399 611 361 683,451 701 563 863,451 701 767 1024,541 759 157 479,541 759 361 683,617 875 563 863,617 875 767 1024
3030,00015369_002,images/00015369_002.png,1,69 369 0 361,69 369 179 565,69 352 455 837,69 352 659 1024,269 568 0 361,269 568 179 565,258 541 455 837,258 541 659 1024,469 768 0 361,469 768 179 565,447 730 455 837,447 730 659 1024,668 977 0 361,668 977 179 565,635 927 455 837,635 927 659 1024
3031,00018256_000,images/00018256_000.png,1,21 352 0 359,21 352 195 563,17 349 463 793,17 349 667 997,242 573 0 359,242 573 195 563,239 571 463 793,239 571 667 997,462 793 0 359,462 793 195 563,460 792 463 793,460 792 667 997,683 1024 0 359,683 1024 195 563,682 1024 463 793,682 1024 667 997
3032,00005311_007,images/00005311_007.png,1,59 244 137 407,59 244 341 611,13 318 485 813,13 318 689 1017,182 367 137 407,182 367 341 611,216 521 485 813,216 521 689 1017,305 490 137 407,305 490 341 611,420 724 485 813,420 724 689 1017,429 619 137 407,429 619 341 611,623 937 485 813,623 937 689 1017
3033,00012705_001,images/00012705_001.png,1,0 220 5 349,0 220 209 553,0 338 447 831,0 338 651 1024,147 367 5 349,147 367 209 553,225 563 447 831,225 563 651 1024,293 514 5 349,293 514 209 553,451 788 447 831,451 788 651 1024,440 667 5 349,440 667 209 553,676 1024 447 831,676 1024 651 1024
3034,00019308_008,images/00019308_008.png,1,73 373 0 337,73 373 171 541,75 373 431 755,75 373 635 959,273 574 0 337,273 574 171 541,273 571 431 755,273 571 635 959,473 774 0 337,473 774 171 541,472 770 431 755,472 770 635 959,674 983 0 337,674 983 171 541,670 977 431 755,670 977 635 959
3035,00005448_009,images/00005448_009.png,1,33 250 51 389,33 250 255 593,0 229 487 837,0 229 691 1024,178 395 51 389,178 395 255 593,152 381 487 837,152 381 691 1024,323 540 51 389,323 540 255 593,305 534 487 837,305 534 691 1024,467 691 51 389,467 691 255 593,457 693 487 837,457 693 691 1024
3036,00025150_000,images/00025150_000.png,1,17 299 43 393,17 299 247 597,23 304 489 789,23 304 693 993,205 488 43 393,205 488 247 597,210 492 489 789,210 492 693 993,394 676 43 393,394 676 247 597,398 679 489 789,398 679 693 993,582 873 43 393,582 873 247 597,585 875 489 789,585 875 693 993
3037,00028359_002,images/00028359_002.png,1,51 238 171 377,51 238 375 581,0 191 457 709,0 191 661 913,176 363 171 377,176 363 375 581,127 318 457 709,127 318 661 913,301 488 171 377,301 488 375 581,255 446 457 709,255 446 661 913,426 619 171 377,426 619 375 581,382 579 457 709,382 579 661 913
3038,00005722_031,images/00005722_031.png,1,91 345 47 381,91 345 251 585,79 305 487 829,79 305 691 1024,260 515 47 381,260 515 251 585,230 456 487 829,230 456 691 1024,430 684 47 381,430 684 251 585,381 607 487 829,381 607 691 1024,599 861 47 381,599 861 251 585,532 765 487 829,532 765 691 1024
3039,00002245_004,images/00002245_004.png,1,73 328 25 421,73 328 229 625,67 330 527 909,67 330 731 1024,243 499 25 421,243 499 229 625,242 505 527 909,242 505 731 1024,414 669 25 421,414 669 229 625,417 680 527 909,417 680 731 1024,584 847 25 421,584 847 229 625,592 863 527 909,592 863 731 1024
3040,00006829_010,images/00006829_010.png,1,93 346 75 413,93 346 279 617,99 330 531 859,99 330 735 1024,262 514 75 413,262 514 279 617,253 484 531 859,253 484 735 1024,430 683 75 413,430 683 279 617,407 638 531 859,407 638 735 1024,599 859 75 413,599 859 279 617,561 799 531 859,561 799 735 1024
3041,00022208_005,images/00022208_005.png,1,29 322 0 305,29 322 195 509,19 303 429 791,19 303 633 995,224 517 0 305,224 517 195 509,208 492 429 791,208 492 633 995,420 713 0 305,420 713 195 509,397 681 429 791,397 681 633 995,615 917 0 305,615 917 195 509,587 879 429 791,587 879 633 995
3042,00009758_000,images/00009758_000.png,1,55 346 43 411,55 346 247 615,71 361 491 813,71 361 695 1017,249 540 43 411,249 540 247 615,265 555 491 813,265 555 695 1017,443 734 43 411,443 734 247 615,458 749 491 813,458 749 695 1017,637 937 43 411,637 937 247 615,652 951 491 813,652 951 695 1017
3043,00001986_000,images/00001986_000.png,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3044,00001986_000,images/00001986_000.png,1,201 411 105 291,201 411 309 495,0 278 427 763,0 278 631 967,341 551 105 291,341 551 309 495,185 464 427 763,185 464 631 967,481 691 105 291,481 691 309 495,371 649 427 763,371 649 631 967,621 837 105 291,621 837 309 495,556 843 427 763,556 843 631 967
3045,00026556_000,images/00026556_000.png,1,53 373 0 335,53 373 139 539,57 376 419 799,57 376 623 1003,267 587 0 335,267 587 139 539,270 589 419 799,270 589 623 1003,480 801 0 335,480 801 139 539,482 802 419 799,482 802 623 1003,694 1024 0 335,694 1024 139 539,695 1024 419 799,695 1024 623 1003
3046,00011235_005,images/00011235_005.png,1,11 322 59 365,11 322 263 569,0 323 455 793,0 323 659 997,218 529 59 365,218 529 263 569,215 538 455 793,215 538 659 997,425 736 59 365,425 736 263 569,431 754 455 793,431 754 659 997,633 953 59 365,633 953 263 569,646 979 455 793,646 979 659 997
3047,00005336_000,images/00005336_000.png,1,21 327 0 393,21 327 173 597,0 337 465 825,0 337 669 1024,225 530 0 393,225 530 173 597,225 562 465 825,225 562 669 1024,428 734 0 393,428 734 173 597,449 786 465 825,449 786 669 1024,632 947 0 393,632 947 173 597,674 1021 465 825,674 1021 669 1024
3048,00007295_001,images/00007295_001.png,1,57 272 0 349,57 272 195 553,55 306 469 869,55 306 673 1024,200 416 0 349,200 416 195 553,222 473 469 869,222 473 673 1024,344 559 0 349,344 559 195 553,389 640 469 869,389 640 673 1024,487 709 0 349,487 709 195 553,557 815 469 869,557 815 673 1024
3049,00029156_004,images/00029156_004.png,1,49 289 97 397,49 289 301 601,37 302 465 793,37 302 669 997,209 448 97 397,209 448 301 601,213 478 465 793,213 478 669 997,368 608 97 397,368 608 301 601,390 655 465 793,390 655 669 997,528 775 97 397,528 775 301 601,566 839 465 793,566 839 669 997
3050,00028626_004,images/00028626_004.png,1,27 303 191 455,27 303 395 659,29 175 535 721,29 175 739 925,211 487 191 455,211 487 395 659,126 272 535 721,126 272 739 925,395 671 191 455,395 671 395 659,223 369 535 721,223 369 739 925,579 863 191 455,579 863 395 659,321 471 535 721,321 471 739 925
3051,00014618_000,images/00014618_000.png,1,93 364 53 343,93 364 257 547,95 342 465 757,95 342 669 961,274 545 53 343,274 545 257 547,260 506 465 757,260 506 669 961,455 726 53 343,455 726 257 547,424 671 465 757,424 671 669 961,636 915 53 343,636 915 257 547,589 843 465 757,589 843 669 961
3052,00015364_000,images/00015364_000.png,1,29 302 0 389,29 302 147 593,15 290 485 845,15 290 689 1024,211 484 0 389,211 484 147 593,198 474 485 845,198 474 689 1024,393 667 0 389,393 667 147 593,382 657 485 845,382 657 689 1024,575 857 0 389,575 857 147 593,565 849 485 845,565 849 689 1024
3053,00022359_002,images/00022359_002.png,1,59 377 0 365,59 377 167 569,59 377 459 849,59 377 663 1024,271 590 0 365,271 590 167 569,271 590 459 849,271 590 663 1024,484 802 0 365,484 802 167 569,484 802 459 849,484 802 663 1024,696 1024 0 365,696 1024 167 569,696 1024 459 849,696 1024 663 1024
3054,00012884_009,images/00012884_009.png,1,0 258 0 381,0 258 155 585,7 256 477 839,7 256 681 1024,172 430 0 381,172 430 155 585,173 423 477 839,173 423 681 1024,344 601 0 381,344 601 155 585,340 589 477 839,340 589 681 1024,515 781 0 381,515 781 155 585,506 763 477 839,506 763 681 1024
3055,00013244_003,images/00013244_003.png,1,15 273 27 377,15 273 231 581,3 272 471 835,3 272 675 1024,187 445 27 377,187 445 231 581,182 451 471 835,182 451 675 1024,359 617 27 377,359 617 231 581,361 630 471 835,361 630 675 1024,531 797 27 377,531 797 231 581,540 817 471 835,540 817 675 1024
3056,00020702_001,images/00020702_001.png,1,0 283 133 467,0 283 337 671,0 325 549 857,0 325 753 1024,189 472 133 467,189 472 337 671,217 542 549 857,217 542 753 1024,378 661 133 467,378 661 337 671,433 758 549 857,433 758 753 1024,567 859 133 467,567 859 337 671,650 985 549 857,650 985 753 1024
3057,00011235_000,images/00011235_000.png,1,27 266 0 361,27 266 201 565,0 261 459 833,0 261 663 1024,186 425 0 361,186 425 201 565,174 435 459 833,174 435 663 1024,346 584 0 361,346 584 201 565,348 609 459 833,348 609 663 1024,505 751 0 361,505 751 201 565,522 791 459 833,522 791 663 1024
3058,00009397_007,images/00009397_007.png,1,0 231 91 363,0 231 295 567,0 260 465 823,0 260 669 1024,154 384 91 363,154 384 295 567,173 433 465 823,173 433 669 1024,308 538 91 363,308 538 295 567,346 606 465 823,346 606 669 1024,461 699 91 363,461 699 295 567,519 787 465 823,519 787 669 1024
3059,00006498_003,images/00006498_003.png,1,23 271 9 357,23 271 213 561,15 259 439 773,15 259 643 977,188 436 9 357,188 436 213 561,178 422 439 773,178 422 643 977,353 601 9 357,353 601 213 561,341 585 439 773,341 585 643 977,518 773 9 357,518 773 213 561,503 755 439 773,503 755 643 977
3060,00018527_003,images/00018527_003.png,1,0 296 101 395,0 296 305 599,0 288 469 801,0 288 673 1005,197 493 101 395,197 493 305 599,192 480 469 801,192 480 673 1005,395 691 101 395,395 691 305 599,384 672 469 801,384 672 673 1005,592 897 101 395,592 897 305 599,576 873 469 801,576 873 673 1005
3061,00025371_000,images/00025371_000.png,1,51 347 51 381,51 347 255 585,43 333 457 825,43 333 661 1024,248 544 51 381,248 544 255 585,236 526 457 825,236 526 661 1024,445 741 51 381,445 741 255 585,429 719 457 825,429 719 661 1024,642 947 51 381,642 947 255 585,622 921 457 825,622 921 661 1024
3062,00019685_000,images/00019685_000.png,1,0 214 0 357,0 214 195 561,0 259 485 845,0 259 689 1024,143 357 0 357,143 357 195 561,173 432 485 845,173 432 689 1024,286 500 0 357,286 500 195 561,345 604 485 845,345 604 689 1024,428 649 0 357,428 649 195 561,518 785 485 845,518 785 689 1024
3063,00017881_006,images/00017881_006.png,1,0 328 0 233,0 328 102 437,0 338 349 665,0 338 553 869,218 546 0 233,218 546 102 437,225 563 349 665,225 563 553 869,437 765 0 233,437 765 102 437,451 788 349 665,451 788 553 869,655 993 0 233,655 993 102 437,676 1024 349 665,676 1024 553 869
3064,00016561_002,images/00016561_002.png,1,31 298 0 341,31 298 165 545,43 316 419 759,43 316 623 963,209 477 0 341,209 477 165 545,225 498 419 759,225 498 623 963,387 655 0 341,387 655 165 545,407 681 419 759,407 681 623 963,566 841 0 341,566 841 165 545,589 871 419 759,589 871 623 963
3065,00007206_000,images/00007206_000.png,1,33 328 43 391,33 328 247 595,31 312 497 911,31 312 701 1024,230 525 43 391,230 525 247 595,218 500 497 911,218 500 701 1024,426 721 43 391,426 721 247 595,406 687 497 911,406 687 701 1024,623 927 43 391,623 927 247 595,593 883 497 911,593 883 701 1024
3066,00014751_006,images/00014751_006.png,1,17 214 113 381,17 214 317 585,35 275 481 761,35 275 685 965,148 345 113 381,148 345 317 585,195 434 481 761,195 434 685 965,279 476 113 381,279 476 317 585,354 594 481 761,354 594 685 965,410 613 113 381,410 613 317 585,514 761 481 761,514 761 685 965
3067,00013542_001,images/00013542_001.png,1,0 303 0 381,0 303 157 585,1 256 479 877,1 256 683 1024,202 504 0 381,202 504 157 585,171 427 479 877,171 427 683 1024,403 706 0 381,403 706 157 585,342 597 479 877,342 597 683 1024,605 917 0 381,605 917 157 585,512 775 479 877,512 775 683 1024
3068,00001768_000,images/00001768_000.png,1,81 323 35 379,81 323 239 583,95 362 447 773,95 362 651 977,242 484 35 379,242 484 239 583,273 541 447 773,273 541 651 977,403 645 35 379,403 645 239 583,451 719 447 773,451 719 651 977,564 813 35 379,564 813 239 583,630 905 447 773,630 905 651 977
3069,00020889_000,images/00020889_000.png,1,47 265 163 375,47 265 367 579,43 265 445 677,43 265 649 881,192 410 163 375,192 410 367 579,191 413 445 677,191 413 649 881,337 555 163 375,337 555 367 579,339 560 445 677,339 560 649 881,483 707 163 375,483 707 367 579,487 715 445 677,487 715 649 881
3070,00021699_001,images/00021699_001.png,1,0 305 0 367,0 305 199 571,0 309 467 813,0 309 671 1017,204 509 0 367,204 509 199 571,206 514 467 813,206 514 671 1017,407 712 0 367,407 712 199 571,411 720 467 813,411 720 671 1017,610 925 0 367,610 925 199 571,617 935 467 813,617 935 671 1017
3071,00008701_043,images/00008701_043.png,1,29 319 103 429,29 319 307 633,35 332 513 805,35 332 717 1009,223 513 103 429,223 513 307 633,233 530 513 805,233 530 717 1009,416 707 103 429,416 707 307 633,431 728 513 805,431 728 717 1009,610 909 103 429,610 909 307 633,629 935 513 805,629 935 717 1009
3072,00025181_017,images/00025181_017.png,1,27 263 13 339,27 263 217 543,21 277 469 815,21 277 673 1019,184 420 13 339,184 420 217 543,192 448 469 815,192 448 673 1019,341 577 13 339,341 577 217 543,362 619 469 815,362 619 673 1019,498 741 13 339,498 741 217 543,533 797 469 815,533 797 673 1019
3073,00005069_023,images/00005069_023.png,1,3 263 43 403,3 263 247 607,0 273 479 829,0 273 683 1024,176 436 43 403,176 436 247 607,182 455 479 829,182 455 683 1024,350 610 43 403,350 610 247 607,364 637 479 829,364 637 683 1024,523 791 43 403,523 791 247 607,546 827 479 829,546 827 683 1024
3074,00011966_003,images/00011966_003.png,1,13 311 13 335,13 311 217 539,49 371 435 743,49 371 639 947,212 510 13 335,212 510 217 539,263 585 435 743,263 585 639 947,411 709 13 335,411 709 217 539,478 800 435 743,478 800 639 947,610 917 13 335,610 917 217 539,693 1024 435 743,693 1024 639 947
3075,00003733_006,images/00003733_006.png,1,5 332 11 335,5 332 215 539,33 360 421 701,33 360 625 905,223 551 11 335,223 551 215 539,251 578 421 701,251 578 625 905,441 769 11 335,441 769 215 539,469 796 421 701,469 796 625 905,660 997 11 335,660 997 215 539,687 1024 421 701,687 1024 625 905
3076,00013574_005,images/00013574_005.png,1,33 341 27 387,33 341 231 591,27 346 475 835,27 346 679 1024,238 546 27 387,238 546 231 591,240 559 475 835,240 559 679 1024,443 751 27 387,443 751 231 591,453 772 475 835,453 772 679 1024,648 965 27 387,648 965 231 591,666 995 475 835,666 995 679 1024
3077,00022523_005,images/00022523_005.png,1,0 325 43 367,0 325 247 571,0 308 455 839,0 308 659 1024,217 542 43 367,217 542 247 571,205 513 455 839,205 513 659 1024,433 758 43 367,433 758 247 571,411 718 455 839,411 718 659 1024,650 985 43 367,650 985 247 571,616 933 455 839,616 933 659 1024
3078,00013608_010,images/00013608_010.png,1,49 320 95 375,49 320 299 579,83 317 483 729,83 317 687 933,230 501 95 375,230 501 299 579,239 474 483 729,239 474 687 933,411 682 95 375,411 682 299 579,395 630 483 729,395 630 687 933,592 871 95 375,592 871 299 579,552 793 483 729,552 793 687 933
3079,00028654_000,images/00028654_000.png,1,0 302 37 385,0 302 241 589,0 326 467 817,0 326 671 1021,201 503 37 385,201 503 241 589,218 544 467 817,218 544 671 1021,403 705 37 385,403 705 241 589,435 762 467 817,435 762 671 1021,604 915 37 385,604 915 241 589,653 989 467 817,653 989 671 1021
3080,00019115_000,images/00019115_000.png,1,0 315 27 375,0 315 231 579,0 338 505 819,0 338 709 1023,210 525 27 375,210 525 231 579,225 563 505 819,225 563 709 1023,420 735 27 375,420 735 231 579,451 788 505 819,451 788 709 1023,630 955 27 375,630 955 231 579,676 1024 505 819,676 1024 709 1023
3081,00017078_001,images/00017078_001.png,1,29 227 103 345,29 227 307 549,17 285 445 745,17 285 649 949,161 359 103 345,161 359 307 549,196 464 445 745,196 464 649 949,293 491 103 345,293 491 307 549,374 642 445 745,374 642 649 949,425 629 103 345,425 629 307 549,553 829 445 745,553 829 649 949
3082,00001796_000,images/00001796_000.png,1,257 429 127 371,257 429 331 575,235 416 489 693,235 416 693 897,372 544 127 371,372 544 331 575,356 536 489 693,356 536 693 897,487 659 127 371,487 659 331 575,476 657 489 693,476 657 693 897,602 779 127 371,602 779 331 575,597 783 489 693,597 783 693 897
3083,00016019_000,images/00016019_000.png,1,277 524 53 285,277 524 257 489,237 497 385 773,237 497 589 977,441 688 53 285,441 688 257 489,410 670 385 773,410 670 589 977,606 852 53 285,606 852 257 489,583 843 385 773,583 843 589 977,770 1024 53 285,770 1024 257 489,756 1024 385 773,756 1024 589 977
3084,00016550_017,images/00016550_017.png,1,93 307 17 319,93 307 221 523,101 336 411 673,101 336 615 877,236 451 17 319,236 451 221 523,258 493 411 673,258 493 615 877,379 593 17 319,379 593 221 523,414 649 411 673,414 649 615 877,522 743 17 319,522 743 221 523,571 813 411 673,571 813 615 877
3085,00007061_007,images/00007061_007.png,1,167 393 93 359,167 393 297 563,167 382 477 785,167 382 681 989,317 543 93 359,317 543 297 563,310 526 477 785,310 526 681 989,468 694 93 359,468 694 297 563,454 669 477 785,454 669 681 989,618 851 93 359,618 851 297 563,597 819 477 785,597 819 681 989
3086,00013537_002,images/00013537_002.png,1,0 245 0 349,0 245 167 553,0 270 461 867,0 270 665 1024,163 408 0 349,163 408 167 553,180 450 461 867,180 450 665 1024,326 571 0 349,326 571 167 553,360 631 461 867,360 631 665 1024,489 741 0 349,489 741 167 553,541 819 461 867,541 819 665 1024
3087,00017262_000,images/00017262_000.png,1,0 276 65 373,0 276 269 577,0 267 463 793,0 267 667 997,184 459 65 373,184 459 269 577,178 445 463 793,178 445 667 997,367 643 65 373,367 643 269 577,356 623 463 793,356 623 667 997,551 835 65 373,551 835 269 577,534 809 463 793,534 809 667 997
3088,00030338_002,images/00030338_002.png,1,27 304 93 353,27 304 297 557,25 306 463 769,25 306 667 973,211 488 93 353,211 488 297 557,212 494 463 769,212 494 667 973,396 672 93 353,396 672 297 557,400 681 463 769,400 681 667 973,580 865 93 353,580 865 297 557,587 877 463 769,587 877 667 973
3089,00027675_000,images/00027675_000.png,1,65 278 85 381,65 278 289 585,63 277 493 745,63 277 697 949,207 419 85 381,207 419 289 585,206 419 493 745,206 419 697 949,348 561 85 381,348 561 289 585,348 562 493 745,348 562 697 949,490 709 85 381,490 709 289 585,491 711 493 745,491 711 697 949
3090,00019981_000,images/00019981_000.png,1,0 290 7 333,0 290 211 537,0 314 461 805,0 314 665 1009,193 483 7 333,193 483 211 537,209 523 461 805,209 523 665 1009,387 677 7 333,387 677 211 537,418 732 461 805,418 732 665 1009,580 879 7 333,580 879 211 537,628 951 461 805,628 951 665 1009
3091,00018716_004,images/00018716_004.png,1,0 305 0 401,0 305 189 605,0 325 493 805,0 325 697 1009,204 509 0 401,204 509 189 605,217 542 493 805,217 542 697 1009,407 712 0 401,407 712 189 605,433 758 493 805,433 758 697 1009,610 925 0 401,610 925 189 605,650 985 493 805,650 985 697 1009
3092,00003393_025,images/00003393_025.png,1,0 338 37 379,0 338 241 583,0 338 459 791,0 338 663 995,225 563 37 379,225 563 241 583,225 563 459 791,225 563 663 995,451 788 37 379,451 788 241 583,451 788 459 791,451 788 663 995,676 1024 37 379,676 1024 241 583,676 1024 459 791,676 1024 663 995
3093,00001031_000,images/00001031_000.png,1,13 300 0 357,13 300 171 561,23 328 449 785,23 328 653 989,204 492 0 357,204 492 171 561,226 531 449 785,226 531 653 989,396 683 0 357,396 683 171 561,430 734 449 785,430 734 653 989,587 883 0 357,587 883 171 561,633 947 449 785,633 947 653 989
3094,00004170_004,images/00004170_004.png,1,49 293 23 377,49 293 227 581,37 306 469 821,37 306 673 1024,212 456 23 377,212 456 227 581,217 486 469 821,217 486 673 1024,375 619 23 377,375 619 227 581,396 665 469 821,396 665 673 1024,537 789 23 377,537 789 227 581,576 853 469 821,576 853 673 1024
